% Model:              2022_CV_No_Electrochem.mph
% Version:            COMSOL 6.0.0.405
% Date:               Sep 14 2022, 14:09
% Dimension:          1
% Nodes:              241
% Expressions:        10
% Description:        Global
% -E_time (V)             Value                    Value                    Value                    Value                    Value                    Value                    Value                    Value                    Value                    Value
-0.18000000000000002      -4.804093610791543E-6    -4.8114377782044024E-6   -4.8200563972395375E-6   -4.889638242822499E-6    -4.972959028119668E-6    -5.5318184681883875E-6   -6.034604310744953E-6    -6.885326960720232E-6    -5.784730126867464E-6    -1.569994332322042E-6
-0.18500000000000014      -4.681261808142784E-6    -4.68812987924861E-6     -4.6964032241715634E-6   -4.7623015874643E-6      -4.841212337792977E-6    -5.370002290315475E-6    -5.848777120450585E-6    -6.800855547861319E-6    -5.874090686192624E-6    -1.679561821260067E-6
-0.19                     -4.564533986726785E-6    -4.571016150402272E-6    -4.578900965427102E-6    -4.6413482474131125E-6   -4.716231725852662E-6    -5.216414229243272E-6    -5.671314943815561E-6    -6.697447303370005E-6    -5.940138469241137E-6    -1.793579917993649E-6
-0.19500000000000012      -4.453455840746352E-6    -4.459622740259073E-6    -4.467092564324225E-6    -4.526361719832046E-6    -4.597394231359988E-6    -5.07056974248488E-6     -5.502041866962053E-6    -6.57801061507481E-6     -5.982296664806773E-6    -1.911613845676978E-6
-0.19999999999999996      -4.3476691518732684E-6   -4.353523313018386E-6    -4.360619098467625E-6    -4.416896852071084E-6    -4.4842556709088536E-6   -4.9320421896841434E-6   -5.340710241191898E-6    -6.445453973204279E-6    -6.0006009542173695E-6   -2.0331014461228177E-6
-0.20500000000000007      -4.246802667188405E-6    -4.2523499342855806E-6   -4.2591070871691554E-6   -4.3125511907205466E-6   -4.376475187824511E-6    -4.800463559370748E-6    -5.187023314332766E-6    -6.302641908016932E-6    -5.995626460610846E-6    -2.1573448661094303E-6
-0.21000000000000005      -4.150496979722743E-6    -4.155763602887106E-6    -4.1621941491009625E-6   -4.212977022450206E-6    -4.273689837370534E-6    -4.675116706140824E-6    -5.040653103409791E-6    -6.152555208154031E-6    -5.968460732602903E-6    -2.283505005855808E-6
-0.21500000000000002      -4.058438841181674E-6    -4.063447272277589E-6    -4.069564646094097E-6    -4.117853589514079E-6    -4.1755420572900974E-6   -4.555811780218652E-6    -4.901254250955487E-6    -5.9969654211652275E-6   -5.920508611069727E-6    -2.4105998135359363E-6
-0.22000000000000003      -3.9703482971909865E-6   -3.9751121977496135E-6   -3.980936587294961E-6    -4.0268800607938E-6      -4.08172062007754E-6     -4.4421973493948665E-6   -4.7685065436501764E-6   -5.838494979455504E-6    -5.85374264170713E-6     -2.537507781833533E-6
-0.22499999999999998      -3.885964020262716E-6    -3.890496719418635E-6    -3.896046538839781E-6    -3.939781677462581E-6    -3.9919475989580035E-6   -4.333785085926948E-6    -4.642172319542766E-6    -5.6791074717504365E-6   -5.770488195923656E-6    -2.662977872136916E-6
-0.22999999999999998      -3.805044784960212E-6    -3.809360994409239E-6    -3.8146511908962827E-6   -3.856308921075101E-6    -3.905961929808292E-6    -4.230237623561161E-6    -4.521579208802252E-6    -5.520379119213276E-6    -5.673185287087617E-6    -2.785646848155815E-6
-0.2350000000000001       -3.7273713765363193E-6   -3.7314845275175846E-6   -3.7365294106722065E-6   -3.776232628204382E-6    -3.823521301271615E-6    -4.131305773493965E-6    -4.4066246519012795E-6   -5.363620792416111E-6    -5.564266078608229E-6    -2.904064665410286E-6
-0.23999999999999994      -3.6527433835673936E-6   -3.6566652230811807E-6   -3.661479006938933E-6    -3.699341663474056E-6    -3.744404955572661E-6    -4.036711323719532E-6    -4.2970210720203295E-6   -5.209876170710022E-6    -5.446122955696976E-6    -3.0167280756131156E-6
-0.24500000000000005      -3.580976184536648E-6    -3.5847177435776496E-6   -3.589313671444678E-6    -3.625442084320516E-6    -3.6684105981194456E-6   -3.9461708470790996E-6   -4.1923194688002085E-6   -5.059943705465927E-6    -5.321054210786584E-6    -3.122121947052228E-6
-0.2499999999999999       -3.5118998206780397E-6   -3.515471618290948E-6    -3.519861860030529E-6    -3.5543556627205655E-6   -3.595351294247883E-6    -3.859435945076909E-6    -4.092220849726598E-6    -4.914408713747819E-6    -5.19140038877223E-6     -3.2187671648588896E-6
-0.255                    -3.445357985918887E-6    -3.448769797090857E-6    -3.4529657924812238E-6   -3.485918140948844E-6    -3.525054461025113E-6    -3.7762836264413527E-6   -3.996514133148944E-6    -4.77367540746431E-6     -5.0584704234282005E-6   -3.3051342685793986E-6
-0.2600000000000001       -3.3812066120835464E-6   -3.384467481177991E-6    -3.3884800279023483E-6   -3.4199778960015083E-6   -3.4573610069764028E-6   -3.6965015744952425E-6   -3.904951318986183E-6    -4.6379977505972175E-6   -4.924309945203656E-6    -3.3804312872885307E-6
-0.26499999999999996      -3.319312611237415E-6    -3.3224309935021256E-6   -3.3262701958421725E-6   -3.356394868726162E-6    -3.3921239735486246E-6   -3.619890092908397E-6    -3.817272050219258E-6    -4.507507967627764E-6    -4.790369321261803E-6    -3.44309489160784E-6
-0.2700000000000001       -3.2595529096647123E-6   -3.2625367260099418E-6   -3.266212025419009E-6    -3.2950395271837576E-6   -3.3292073068776255E-6   -3.5462654866085294E-6   -3.7332477881418977E-6   -4.382241864327381E-6    -4.6577769390885835E-6   -3.492667205969714E-6
-0.27499999999999997      -3.2018135719240026E-6   -3.204670219305028E-6    -3.2081904654100403E-6   -3.2357918943857155E-6   -3.2684849390559933E-6   -3.4754579643648103E-6   -3.6526730878733156E-6   -4.262160657409075E-6    -4.527456573263372E-6    -3.5285138702668983E-6
-0.2800000000000001       -3.1459889611405945E-6   -3.1487253466743245E-6   -3.152098839031729E-6    -3.1785406956487074E-6   -3.2098399571482165E-6   -3.407309199391118E-6    -3.5753503428037303E-6   -4.147169323689417E-6    -4.400127562779962E-6    -3.5503833666398037E-6
-0.28500000000000003      -3.0919809883139907E-6   -3.0946035729519136E-6   -3.097838087895195E-6    -3.1231826016524673E-6   -3.1531637919825724E-6   -3.3416717443216782E-6   -3.5010920403395973E-6   -4.037131687380657E-6    -4.276324800175319E-6    -3.5583872517054757E-6
-0.29000000000000004      -3.0396984544551934E-6   -3.042213285436825E-6    -3.0453161097744322E-6   -3.0696215391084318E-6   -3.098355486829769E-6    -3.278408618552499E-6    -3.429724852242679E-6    -3.931882598721401E-6    -4.1564259728162225E-6   -3.552950360564003E-6
-0.295                    -2.9890564560049733E-6   -2.991469193424903E-6    -2.9944471601482812E-6   -3.0177680658919365E-6   -3.045321056227766E-6    -3.2173923895542303E-6   -3.3610878966954547E-6   -3.831254377834736E-6    -4.04067743028413E-6     -3.534723826639248E-6
-0.3                      -2.939975841055449E-6    -2.9422917853083915E-6   -2.945151304632505E-6    -2.9675388078192484E-6   -2.9939729051031236E-6   -3.1585042936683498E-6   -3.295030446234579E-6    -3.7351578216994934E-6   -3.929218296314293E-6    -3.504662329461941E-6
