% Model:              2022_CV_No_Electrochem.mph
% Version:            COMSOL 6.0.0.405
% Date:               Sep 14 2022, 14:01
% Dimension:          1
% Nodes:              121
% Expressions:        10
% Description:        Global
% -E_time (V)             Value                    Value                    Value                    Value                    Value                    Value                    Value                    Value                    Value                    Value
-0.19                     -6.445203123104972E-6    -6.458083299681097E-6    -6.474087971616096E-6    -6.598452259701441E-6    -6.745222059188138E-6    -7.662947389237565E-6    -8.41590843437721E-6     -9.117409764367568E-6    -7.172755054550173E-6    -1.634437190986726E-6
-0.19999999999999996      -6.139711920309722E-6    -6.151323426356563E-6    -6.165749911377464E-6    -6.277746354298687E-6    -6.4096647411571065E-6   -7.2321187022745895E-6   -7.916522400509925E-6    -8.977117205121992E-6    -7.478782671972083E-6    -1.883912407560818E-6
-0.21000000000000005      -5.861843640608884E-6    -5.872334104836695E-6    -5.885366234101231E-6    -5.986441002448345E-6    -6.1052477626733826E-6   -6.842217827275913E-6    -7.4587166938625656E-6   -8.727411452239221E-6    -7.66942628869236E-6     -2.1558817341196735E-6
-0.22000000000000003      -5.6079135232969614E-6   -5.617412979719677E-6    -5.629212680786386E-6    -5.720640509121909E-6    -5.827876768442134E-6    -6.488755965040869E-6    -7.041050495787356E-6    -8.397009398655715E-6    -7.737868543578908E-6    -2.4467568003221216E-6
-0.22999999999999998      -5.374846233397213E-6    -5.383468664356741E-6    -5.394177864021905E-6    -5.477076310995615E-6    -5.5740962908946875E-6   -6.167556993702259E-6    -6.660817041371018E-6    -8.015544585779973E-6    -7.688171272871247E-6    -2.7498284834570556E-6
-0.23999999999999994      -5.1600657574536295E-6   -5.16791081933129E-6     -5.177653587927818E-6    -5.252999638181625E-6    -5.340987879411837E-6    -5.874852370959354E-6    -6.314765249288331E-6    -7.6094617265792986E-6   -7.5344965904167726E-6   -3.0549823632460517E-6
-0.2499999999999999       -4.9614043344934275E-6   -4.968559070238942E-6    -4.977443759341033E-6    -5.046090454929339E-6    -5.1260807321139445E-6   -5.607303102381717E-6    -5.9995285811468214E-6   -7.199615703569454E-6    -7.298284788603497E-6    -3.3521742346021923E-6
-0.2600000000000001       -4.777028296254765E-6    -4.783568727372513E-6    -4.791689958768625E-6    -4.8543818819294495E-6   -4.9272756819681735E-6   -5.3619833134476014E-6   -5.711862385692296E-6    -6.800649106036513E-6    -7.004239399227034E-6    -3.6274236846687864E-6
-0.2700000000000001       -4.605378196337204E-6    -4.611370750303077E-6    -4.618811196024644E-6    -4.676198396864607E-6    -4.742781915595333E-6    -5.136345286515804E-6    -5.448762837893451E-6    -6.421642988404782E-6    -6.676344997442968E-6    -3.866317167810057E-6
-0.2800000000000001       -4.445241751132008E-6    -4.4507452784340025E-6   -4.457578171766002E-6    -4.510105633030787E-6    -4.571064944137125E-6    -4.928177375431618E-6    -5.207515573392878E-6    -6.067364285062156E-6    -6.334959660286591E-6    -4.05553623614626E-6
-0.29000000000000004      -4.29527380996116E-6     -4.300340007791744E-6    -4.306629682198775E-6    -4.354981734445887E-6    -4.410803991260809E-6    -4.735561323563229E-6    -4.985704077592036E-6    -5.739578670758253E-6    -5.99543221320823E-6     -4.1846767891090355E-6
-0.3                      -4.154589249618891E-6    -4.159261145708537E-6    -4.165061102512731E-6    -4.209698996165939E-6    -4.260960833154848E-6    -4.556832437329865E-6    -4.781196297341387E-6    -5.438148269831529E-6    -5.6680712193096455E-6   -4.248060206471395E-6
